Project,Era,SampleYear,Region,RegionAbbr,AR_Complex,AR_Complex_abbr,Site,SampleDate,DiveReplicate,DepthZone,Transect,BenthicReefSpecies,SpeciesGroupF,Abundance,area.m2
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6A,30-Sep-2022,2,ARM,PVR 6A 30-Sep-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6A,30-Sep-2022,2,ARM,PVR 6A 30-Sep-2022 Swath ARM 2,Muricea californica,gorgonians,4,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6A,30-Sep-2022,2,ARM,PVR 6A 30-Sep-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,1,ARM,PVR 6D 30-Sep-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,1,ARM,PVR 6D 30-Sep-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,1,ARM,PVR 6D 30-Sep-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,1,ARM,PVR 6D 30-Sep-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,1,ARM,PVR 6D 30-Sep-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,2,ARM,PVR 6D 30-Sep-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,2,ARM,PVR 6D 30-Sep-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,2,ARM,PVR 6D 30-Sep-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,2,ARM,PVR 6D 30-Sep-2022 Swath ARM 2,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6D,30-Sep-2022,2,ARM,PVR 6D 30-Sep-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,1,ARM,PVR 6C 28-Sep-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,1,ARM,PVR 6C 28-Sep-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,1,ARM,PVR 6C 28-Sep-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,1,ARM,PVR 6C 28-Sep-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,1,ARM,PVR 6C 28-Sep-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,2,ARM,PVR 6C 28-Sep-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,2,ARM,PVR 6C 28-Sep-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,2,ARM,PVR 6C 28-Sep-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,2,ARM,PVR 6C 28-Sep-2022 Swath ARM 2,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 6C,28-Sep-2022,2,ARM,PVR 6C 28-Sep-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,1,ARM,PVR 7A 25-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,1,ARM,PVR 7A 25-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,1,ARM,PVR 7A 25-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,1,ARM,PVR 7A 25-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,1,ARM,PVR 7A 25-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,2,ARM,PVR 7A 25-Oct-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,2,ARM,PVR 7A 25-Oct-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,2,ARM,PVR 7A 25-Oct-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,2,ARM,PVR 7A 25-Oct-2022 Swath ARM 2,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7A,25-Oct-2022,2,ARM,PVR 7A 25-Oct-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,1,ARM,PVR 7B 25-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,1,ARM,PVR 7B 25-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,1,ARM,PVR 7B 25-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,1,ARM,PVR 7B 25-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,1,ARM,PVR 7B 25-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,2,ARM,PVR 7B 25-Oct-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,2,ARM,PVR 7B 25-Oct-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,2,ARM,PVR 7B 25-Oct-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,2,ARM,PVR 7B 25-Oct-2022 Swath ARM 2,Muricea californica,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7B,25-Oct-2022,2,ARM,PVR 7B 25-Oct-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,11-Nov-2022,2,ARM,PVR 7C 11-Nov-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,11-Nov-2022,2,ARM,PVR 7C 11-Nov-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,11-Nov-2022,2,ARM,PVR 7C 11-Nov-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,11-Nov-2022,2,ARM,PVR 7C 11-Nov-2022 Swath ARM 2,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,11-Nov-2022,2,ARM,PVR 7C 11-Nov-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,25-Oct-2022,1,ARM,PVR 7C 25-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,25-Oct-2022,1,ARM,PVR 7C 25-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,25-Oct-2022,1,ARM,PVR 7C 25-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,25-Oct-2022,1,ARM,PVR 7C 25-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,2,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 7C,25-Oct-2022,1,ARM,PVR 7C 25-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,1,ARM,PVR 8A 18-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,1,ARM,PVR 8A 18-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,1,ARM,PVR 8A 18-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,1,ARM,PVR 8A 18-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,3,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,1,ARM,PVR 8A 18-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,2,ARM,PVR 8A 18-Oct-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,2,ARM,PVR 8A 18-Oct-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,2,ARM,PVR 8A 18-Oct-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,2,ARM,PVR 8A 18-Oct-2022 Swath ARM 2,Muricea californica,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8A,18-Oct-2022,2,ARM,PVR 8A 18-Oct-2022 Swath ARM 2,Muricea fruticosa,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,1,ARM,PVR 8B 18-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,1,ARM,PVR 8B 18-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,1,ARM,PVR 8B 18-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,1,ARM,PVR 8B 18-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,1,ARM,PVR 8B 18-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,2,ARM,PVR 8B 18-Oct-2022 Swath ARM 2,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,2,ARM,PVR 8B 18-Oct-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,2,ARM,PVR 8B 18-Oct-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,2,ARM,PVR 8B 18-Oct-2022 Swath ARM 2,Muricea californica,gorgonians,4,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8B,18-Oct-2022,2,ARM,PVR 8B 18-Oct-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,1,ARM,PVR 8C 18-Oct-2022 Swath ARM 1,Eugorgia rubens,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,1,ARM,PVR 8C 18-Oct-2022 Swath ARM 1,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,1,ARM,PVR 8C 18-Oct-2022 Swath ARM 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,1,ARM,PVR 8C 18-Oct-2022 Swath ARM 1,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,1,ARM,PVR 8C 18-Oct-2022 Swath ARM 1,Muricea fruticosa,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,2,ARM,PVR 8C 18-Oct-2022 Swath ARM 2,Eugorgia rubens,gorgonians,1,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,2,ARM,PVR 8C 18-Oct-2022 Swath ARM 2,Leptogorgia alba,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,2,ARM,PVR 8C 18-Oct-2022 Swath ARM 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,2,ARM,PVR 8C 18-Oct-2022 Swath ARM 2,Muricea californica,gorgonians,0,60
VRG 2022,Post-Construction,2022,Palos Verdes,AR,Palos Verdes Reef,PVR,PVR 8C,18-Oct-2022,2,ARM,PVR 8C 18-Oct-2022 Swath ARM 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,1,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 1,Muricea fruticosa,gorgonians,1,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Inner,SBI - Southeast Sealion 12-Jul-2023 Swath Inner 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 2,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 2,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Middle,SBI - Southeast Sealion 12-Jul-2023 Swath Middle 2,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 2,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 2,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 2,Leptogorgia chilensis,gorgonians,3,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 2,Muricea californica,gorgonians,3,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Sealion,12-Jul-2023,2,Outer,SBI - Southeast Sealion 12-Jul-2023 Swath Outer 2,Muricea fruticosa,gorgonians,2,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 1,Leptogorgia chilensis,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 1,Muricea californica,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Inner,SBI - Southeast Reef 12-Jul-2023 Swath Inner 1,Muricea fruticosa,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 1,Eugorgia rubens,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 1,Leptogorgia alba,gorgonians,0,60
VRG 2023,Post-Construction,2023,Santa Barbara Island,SBI,Santa Barbara Island,SBI,SBI - Southeast Reef,12-Jul-2023,1,Middle,SBI - Southeast Reef 12-Jul-2023 Swath Middle 1,Leptogorgia chilensis,gorgonians,0,60
